flag_name,flag_on,latency,cpu,error,timestamp,conversion_rate,traffic_low,traffic_medium,user_web,region_EU,region_LATAM,region_US,release_window_normal,release_window_post-release
customer_enable_marketing_opt_in,1,108,65,0,,0.0576,False,True,True,False,False,False,False,False
cart_product_management_recommendations,1,110,55,0,,0.0409,False,True,True,False,True,False,False,False
payment_reconciliation_enable_discrepancy_handling,0,172,40,0,,0.0232,True,False,False,True,False,False,False,False
provisioning_enable_slice_isolation,0,106,43,0,,0.022,True,False,True,False,True,False,False,False
customer_enable_data_deletion,1,174,35,0,,0.0512,False,True,True,False,False,False,False,False
order_advanced_enable_order_recommendations,1,108,46,0,,0.0395,False,True,True,False,False,True,False,False
customer_enable_account_linking_validation,0,169,37,0,,0.0442,False,True,True,False,True,False,False,False
cart_compatibility_network_compatibility,1,99,60,0,,0.0624,True,False,True,False,True,False,False,False
customer_enable_account_migration,1,135,58,1,,0.0594,True,False,True,False,True,False,False,False
cart_pricing_dynamic_pricing,1,142,48,0,,0.0481,True,False,False,False,False,False,False,False
auth_enable_email_verification,1,113,54,0,,0.0545,False,True,True,False,False,False,False,False
payment_compliance_enable_transaction_monitoring,1,90,48,0,,0.0534,False,False,False,False,True,False,False,False
billing_enable_reconciliation_automation,0,179,40,0,,0.0328,False,False,True,False,False,False,False,False
cart_product_management_product_filtering,0,108,60,0,,0.0373,True,False,False,False,False,True,False,False
catalog_enable_plan_customization,1,99,59,0,,0.064,False,True,False,True,False,False,False,False
order_inventory_enable_reserve_items,1,102,56,0,,0.0658,True,False,False,False,False,True,False,False
payment_advanced_enable_dynamic_pricing,1,118,39,0,,0.0474,False,True,False,False,False,True,False,False
cart_inventory_warehouse_selection,1,179,40,0,,0.0468,True,False,True,False,False,False,False,False
auth_enable_account_lock,1,116,60,0,,0.0429,False,False,False,False,False,True,False,False
cart_inventory_backorder_support,1,128,35,0,,0.0607,True,False,True,False,False,False,False,False
payment_billing_enable_billing_notifications,0,141,36,0,,0.0404,True,False,False,False,False,True,False,False
catalog_enable_device_reviews,1,143,35,0,,0.047,False,True,True,False,True,False,False,False
inventory_enable_supplier_management,1,163,43,0,,0.0498,False,True,False,False,False,True,False,False
catalog_enable_device_catalog,0,111,54,0,,0.0473,False,True,False,False,False,False,False,False
cart_product_management_recommendations,1,163,35,0,,0.0514,False,False,False,True,False,False,False,False
cart_compatibility_feature_compatibility,1,145,52,0,,0.0761,False,True,False,False,True,False,False,False
order_products_enable_product_variants,1,160,48,0,,0.056,False,False,False,False,True,False,False,False
billing_enable_reversal_processing,1,138,41,0,,0.0478,False,True,True,False,False,True,False,False
auth_enable_user_deactivation,1,112,44,0,,0.0428,False,False,True,True,False,False,False,False
provisioning_enable_msisdn_allocation,0,122,58,0,,0.0238,False,False,True,False,True,False,False,False
notification_idempotency_enable,1,93,38,0,,0.0368,False,False,False,False,False,True,False,False
customer_enable_customer_journey_tracking,1,111,39,0,,0.0466,False,True,False,False,False,False,False,False
customer_enable_dormant_account_management,1,172,70,0,,0.0454,True,False,False,True,False,False,False,False
cart_checkout_payment_plan_selection,1,147,44,0,,0.0414,True,False,True,True,False,False,False,False
customer_enable_auto_renewal,1,149,38,0,,0.0472,False,False,False,True,False,False,False,False
cart_operations_cart_recovery,0,137,36,0,,0.0452,True,False,True,False,False,True,False,False
customer_enable_invoice_access,0,144,55,0,,0.0261,False,True,False,True,False,False,False,False
cart_operations_anonymous_cart,0,173,55,0,,0.0305,False,True,False,True,False,False,False,False
billing_enable_subscription_discount,1,109,63,0,,0.0603,False,True,False,True,False,False,False,False
payment_currency_enable_currency_conversion,0,107,69,0,,0.0296,False,True,True,False,False,False,False,False
cart_operations_anonymous_cart,0,117,41,0,,0.0217,True,False,True,True,False,False,False,False
customer_enable_behavior_analytics,0,97,49,0,,0.0293,False,True,True,True,False,False,False,False
customer_enable_data_deletion,1,167,50,0,,0.0417,False,False,True,False,True,False,False,False
inventory_enable_price_management,1,151,56,0,,0.0424,True,False,True,True,False,False,False,False
customer_enable_gdpr_compliance,1,123,56,0,,0.0618,True,False,True,True,False,False,False,False
inventory_enable_order_fulfillment,1,98,43,0,,0.0688,True,False,False,False,False,True,False,False
billing_enable_payment_plan_creation,1,127,63,0,,0.0471,True,False,False,False,False,True,False,False
billing_enable_audit_trail,0,91,49,0,,0.0477,False,True,True,False,False,False,False,False
customer_enable_plan_change,0,93,43,0,,0.0388,False,True,False,True,False,False,False,False
inventory_enable_product_lifecycle_management,0,143,54,0,,0.0098,False,False,False,True,False,False,False,False
notification_idempotency_enable,0,144,49,0,,0.0355,False,False,False,False,False,True,False,False
cart_inventory_warehouse_selection,1,125,69,0,,0.0535,True,False,False,False,False,False,False,False
catalog_enable_bulk_upload,1,104,53,0,,0.0579,True,False,True,False,False,False,False,False
customer_enable_contact_management,1,132,43,0,,0.0413,False,False,True,False,False,False,False,False
catalog_enable_bundle_creation,1,113,43,0,,0.0485,False,True,True,False,False,False,False,False
cart_offers_free_shipping_offers,1,104,63,0,,0.0366,True,False,True,False,False,True,False,False
cart_notifications_abandoned_cart_notifications,1,148,67,0,,0.0397,False,True,False,False,False,True,False,False
cart_checkout_express_checkout,0,152,63,0,,0.0496,False,True,True,False,False,False,False,False
order_lifecycle_enable_creation,1,145,52,0,,0.074,True,False,False,False,False,True,False,False
cart_pricing_volume_discounts,1,137,55,0,,0.0667,False,True,False,False,True,False,False,False
catalog_enable_regional_pricing,1,168,59,0,,0.0509,True,False,True,False,False,False,False,False
catalog_enable_preorder,1,153,47,0,,0.061,True,False,False,False,False,False,False,False
billing_enable_write_off_tracking,1,143,40,0,,0.0485,False,False,True,False,False,True,False,False
order_products_enable_addon_products,1,169,44,0,,0.0537,True,False,False,False,True,False,False,False
cart_notifications_abandoned_cart_notifications,1,119,66,0,,0.0449,False,True,True,False,True,False,False,False
cart_product_management_recommendations,1,120,64,0,,0.0569,True,False,False,False,False,True,False,False
cart_financing_financing_options,1,110,69,0,,0.0424,False,True,True,False,True,False,False,False
cart_analytics_funnel_analysis,1,134,57,0,,0.0742,True,False,True,True,False,False,False,False
billing_enable_penalty_assessment,0,180,39,0,,0.0435,True,False,True,False,False,False,False,False
catalog_enable_plan_recommendations,0,91,69,0,,0.0496,False,True,False,False,True,False,False,False
billing_enable_payment_plan_creation,0,103,67,0,,0.0274,False,False,True,True,False,False,False,False
order_pricing_enable_dynamic_pricing,1,92,67,0,,0.0767,True,False,False,False,False,True,False,False
customer_enable_engagement_tracking,1,129,38,0,,0.0649,True,False,False,True,False,False,False,False
order_lifecycle_enable_order_tracking,1,127,38,0,,0.0574,False,True,False,False,False,True,False,False
catalog_enable_preorder,0,134,36,0,,0.0467,True,False,False,True,False,False,False,False
customer_enable_communication_channel_preference,1,170,42,0,,0.0405,False,False,False,False,False,False,False,False
payment_analytics_enable_payment_method_analytics,1,176,68,0,,0.0661,False,True,True,False,True,False,False,False
cart_financing_buy_now_pay_later,0,101,42,0,,0.0287,False,False,True,False,True,False,False,False
provisioning_enable_priority_levels,1,96,70,0,,0.0421,False,False,False,False,False,True,False,False
billing_enable_currency_rate_updates,0,178,36,1,,0.0266,False,False,True,False,False,False,False,False
payment_method_enable_buy_now_pay_later,1,149,66,0,,0.0329,False,True,False,True,False,False,False,False
catalog_enable_category_management,0,173,49,0,,0.0239,True,False,True,False,False,True,False,False
notification_sms_fragmentation_enable,0,174,38,0,,0.0224,True,False,False,True,False,False,False,False
catalog_enable_device_catalog,1,114,65,0,,0.0579,True,False,True,False,True,False,False,False
order_products_enable_product_variants,0,95,42,0,,0.0247,False,True,False,False,False,True,False,False
notification_metrics_enable,1,172,58,0,,0.0494,False,False,False,False,False,True,False,False
billing_enable_penalty_assessment,1,179,64,0,,0.0646,False,True,True,False,True,False,False,False
inventory_enable_price_management,1,150,56,0,,0.064,False,True,False,True,False,False,False,False
payment_method_enable_debit_card,0,134,70,0,,0.0394,False,True,False,False,False,True,False,False
customer_enable_contract_management,1,127,65,0,,0.0601,True,False,True,False,False,True,False,False
notification_metrics_enable,1,132,65,0,,0.0452,False,True,True,True,False,False,False,False
customer_enable_aml_check,1,136,45,0,,0.0474,False,False,False,True,False,False,False,False
billing_tax_by_region,0,139,45,0,,0.0279,False,False,False,True,False,False,False,False
cart_offers_flash_sales,1,155,67,0,,0.0555,False,True,False,False,False,True,False,False
cart_pricing_payment_method_discounts,1,100,70,1,,0.035,False,True,False,False,False,True,False,False
cart_analytics_funnel_analysis,1,113,52,0,,0.0423,False,False,True,False,True,False,False,False
payment_reconciliation_enable_discrepancy_handling,1,165,38,0,,0.0654,True,False,False,True,False,False,False,False
auth_enable_passwordless,1,116,48,0,,0.0633,False,True,False,False,False,False,False,False
catalog_enable_purchase_analytics,1,93,60,0,,0.0295,False,False,True,True,False,False,False,False
inventory_enable_supplier_pricing,1,119,56,0,,0.0316,True,False,True,False,True,False,False,False
payment_method_enable_debit_card,1,115,46,0,,0.0409,False,False,False,False,False,True,False,False
billing_enable_manual_reconciliation,1,124,51,0,,0.0622,False,True,False,False,False,False,False,False
billing_enable_promotional_pricing,1,132,67,0,,0.0369,False,False,True,True,False,False,False,False
customer_enable_aml_check,1,106,48,0,,0.0549,False,True,False,False,True,False,False,False
cart_bundling_create_bundles,0,136,69,0,,0.0425,True,False,True,False,True,False,False,False
cart_financing_device_financing,1,116,45,0,,0.0558,True,False,True,True,False,False,False,False
inventory_enable_cross_warehouse_transfer,1,137,63,0,,0.0751,False,True,False,True,False,False,False,False
cart_bundling_plan_bundling,1,138,65,0,,0.0398,False,True,False,False,True,False,False,False
notification_channel_ivr_enable,0,102,60,0,,0.0259,True,False,True,False,False,True,False,False
cart_compatibility_device_service_compatibility,0,164,54,0,,0.022,True,False,False,True,False,False,False,False
provisioning_enable_security_groups,0,179,60,0,,0.0484,False,True,False,True,False,False,False,False
cart_pricing_region_based_pricing,0,165,50,0,,0.0264,True,False,False,False,False,False,False,False
auth_enable_registration,0,164,49,0,,0.0374,False,True,True,False,False,False,False,False
payment_compliance_enable_pci_dss_compliance,1,165,49,0,,0.0391,True,False,True,False,False,False,False,False
cart_checkout_shipping_address_validation,1,120,62,0,,0.0557,True,False,False,False,False,False,False,False
provisioning_enable_service_termination,0,102,60,0,,0.0271,False,True,False,False,False,True,False,False
billing_enable_invoice_reminders,1,98,70,0,,0.0596,False,True,True,False,False,True,False,False
customer_enable_age_verification,1,151,60,0,,0.0536,True,False,False,False,False,True,False,False
catalog_enable_stock_levels,1,98,64,0,,0.0482,True,False,True,False,True,False,False,False
payment_method_enable_bank_transfer,0,159,35,0,,0.0432,True,False,False,False,False,True,False,False
catalog_enable_availability_check,0,135,68,0,,0.0236,False,False,True,False,False,False,False,False
payment_analytics_enable_customer_payment_analytics,1,137,38,0,,0.0532,False,True,True,False,False,False,False,False
billing_enable_audit_trail,1,142,35,0,,0.0514,False,False,True,False,False,False,False,False
catalog_enable_stock_levels,1,170,35,0,,0.0402,False,True,False,False,True,False,False,False
billing_enable_invoice_numbering,1,178,41,0,,0.0472,False,True,False,False,False,False,False,False
billing_handle_orphaned_invoices,1,127,69,0,,0.0498,True,False,False,False,False,True,False,False
cart_offers_free_shipping_offers,1,163,44,0,,0.0591,True,False,True,True,False,False,False,False
auth_enable_registration,1,131,52,0,,0.0365,True,False,False,False,False,False,False,False
customer_enable_contact_management,0,136,43,0,,0.028,False,False,True,True,False,False,False,False
catalog_enable_product_categorization,1,167,54,0,,0.0379,True,False,True,True,False,False,False,False
cart_bundling_device_plan_bundles,0,100,51,0,,0.028,True,False,True,False,False,False,False,False
billing_enable_currency_conversion,1,140,51,0,,0.0459,False,False,False,False,False,False,False,False
payment_billing_enable_billing_notifications,0,104,59,1,,0.0138,False,False,False,True,False,False,False,False
cart_inventory_stock_checking,1,120,50,0,,0.0533,True,False,False,True,False,False,False,False
cart_bundling_bundle_pricing,1,140,58,0,,0.0302,False,False,True,False,False,False,False,False
cart_pricing_segment_based_pricing,0,131,42,0,,0.0431,False,False,False,False,True,False,False,False
provisioning_enable_latency_control,1,93,65,0,,0.0365,False,True,True,False,True,False,False,False
cart_bundling_service_bundles,1,126,62,0,,0.0289,False,False,True,False,True,False,False,False
cart_inventory_hold_duration,1,134,53,0,,0.0545,False,False,False,True,False,False,False,False
provisioning_enable_performance_metrics,1,129,41,0,,0.0389,False,False,True,True,False,False,False,False
provisioning_enable_priority_levels,1,144,38,0,,0.0747,False,True,False,False,False,False,False,False
auth_enable_user_deactivation,1,162,58,0,,0.0369,False,False,False,True,False,False,False,False
order_provisioning_enable_activation_delay,1,140,47,0,,0.038,False,True,True,True,False,False,False,False
cart_offers_flash_sales,1,127,61,0,,0.0393,False,True,True,True,False,False,False,False
cart_inventory_stock_checking,1,113,55,0,,0.0444,False,True,True,False,True,False,False,False
billing_enable_advance_payment_tracking,0,173,63,0,,0.0364,True,False,True,False,False,True,False,False
order_provisioning_enable_device_shipping,0,111,45,0,,0.0478,False,True,False,True,False,False,False,False
cart_operations_cart_recovery,1,97,40,0,,0.0553,True,False,True,True,False,False,False,False
customer_enable_customer_segmentation,1,116,63,0,,0.0563,False,False,True,False,False,True,False,False
order_compliance_enable_order_retention,1,105,44,0,,0.06,False,True,True,False,True,False,False,False
customer_enable_lifetime_value_tracking,1,174,67,0,,0.0666,True,False,True,False,False,False,False,False
catalog_enable_review_moderation,1,91,45,1,,0.0681,True,False,False,False,False,False,False,False
billing_enable_installment_management,1,130,45,0,,0.0775,True,False,False,False,False,True,False,False
catalog_enable_plan_recommendations,1,122,48,0,,0.0449,False,True,False,False,False,False,False,False
cart_financing_device_financing,0,130,35,0,,0.0362,False,False,False,True,False,False,False,False
auth_enable_profile_edit,1,175,70,0,,0.0547,False,False,False,False,False,True,False,False
payment_advanced_enable_payment_optimization,1,179,62,0,,0.0298,False,False,False,True,False,False,False,False
provisioning_enable_service_status_updates,0,113,67,0,,0.0207,True,False,True,True,False,False,False,False
cart_compatibility_international_compatibility,1,141,48,0,,0.0653,True,False,True,False,False,True,False,False
customer_enable_behavior_analytics,1,103,67,0,,0.0542,False,True,True,False,False,True,False,False
payment_method_enable_buy_now_pay_later,1,113,48,0,,0.0645,False,False,False,False,True,False,False,False
catalog_enable_device_pricing,1,100,44,0,,0.042,False,False,True,True,False,False,False,False
cart_checkout_billing_address_validation,1,161,68,0,,0.0527,True,False,False,False,True,False,False,False
catalog_enable_device_pricing,1,149,39,0,,0.0576,False,True,False,True,False,False,False,False
inventory_enable_warehouse_assignment,1,137,62,0,,0.0279,False,False,True,False,False,False,False,False
cart_analytics_session_tracking,0,160,55,0,,0.0254,False,True,False,False,False,True,False,False
payment_currency_enable_currency_rate_management,1,174,60,0,,0.0469,False,False,True,False,False,False,False,False
payment_transaction_enable_installment_payment,0,96,68,0,,0.0258,True,False,False,False,True,False,False,False
catalog_enable_plan_pricing,0,129,54,0,,0.0291,False,True,False,False,True,False,False,False
billing_enable_discrepancy_detection,1,144,45,0,,0.0384,True,False,False,False,False,True,False,False
billing_tax_compliance,1,115,45,0,,0.0629,False,False,False,False,False,False,False,False
billing_enable_invoice_generation,1,128,52,0,,0.0472,True,False,False,False,True,False,False,False
cart_analytics_product_performance,1,125,61,0,,0.025,False,False,True,False,True,False,False,False
provisioning_enable_priority_levels,1,175,48,0,,0.0636,False,True,False,False,False,True,False,False
inventory_enable_cost_tracking,1,176,37,0,,0.0648,False,False,False,False,False,False,False,False
provisioning_enable_carrier_routing,1,169,62,0,,0.0557,False,True,True,False,False,False,False,False
cart_analytics_session_tracking,1,93,69,0,,0.0382,False,False,False,False,False,False,False,False
inventory_enable_valuation_methods,1,114,61,0,,0.0423,False,False,False,False,True,False,False,False
notification_retry_enable,1,175,51,0,,0.0656,True,False,False,False,True,False,False,False
billing_enable_late_fee_calculation,1,102,55,0,,0.0658,False,False,False,False,True,False,False,False
provisioning_enable_service_termination,1,105,58,0,,0.0539,False,True,False,True,False,False,False,False
catalog_enable_plan_customization,1,169,41,0,,0.0521,False,False,True,False,False,False,False,False
cart_notifications_stock_alerts,0,117,46,0,,0.0446,True,False,False,False,False,True,False,False
order_fulfillment_enable_delivery_tracking,1,175,69,0,,0.0642,False,True,True,False,False,True,False,False
cart_financing_financing_options,1,131,58,0,,0.0718,True,False,True,True,False,False,False,False
cart_analytics_user_behavior_tracking,1,143,48,0,,0.0483,False,False,True,False,False,True,False,False
cart_operations_cart_notifications,1,115,70,0,,0.0398,True,False,False,False,True,False,False,False
customer_enable_privacy_preferences,1,143,46,0,,0.0589,False,True,True,False,False,True,False,False
catalog_enable_product_lifecycle,1,134,54,0,,0.0668,False,True,False,False,False,True,False,False
order_lifecycle_enable_order_status_history,0,115,64,0,,0.0363,False,True,True,False,False,False,False,False
auth_enable_email_verification,1,110,49,0,,0.0421,False,True,True,False,False,True,False,False
payment_reconciliation_enable_discrepancy_handling,1,102,53,0,,0.0397,False,False,True,False,True,False,False,False
catalog_enable_regional_pricing,1,173,38,0,,0.074,False,True,False,False,False,False,False,False
notification_rate_global_enable,1,99,60,0,,0.0612,False,False,True,False,False,False,False,False
provisioning_enable_authentication,1,144,36,0,,0.0266,False,False,True,False,True,False,False,False
cart_inventory_real_time_sync,1,176,63,0,,0.059,True,False,False,False,False,False,False,False
order_provisioning_enable_activation_delay,1,173,65,0,,0.0506,False,False,False,False,False,True,False,False
payment_refund_enable_partial_refund,0,126,42,0,,0.0288,False,True,True,False,False,False,False,False
order_fulfillment_enable_shipping,1,125,64,0,,0.0342,True,False,True,False,True,False,False,False
payment_refund_enable_full_refund,0,99,40,0,,0.0414,False,True,True,False,True,False,False,False
customer_enable_profile_image,1,149,40,0,,0.0407,True,False,True,True,False,False,False,False
billing_enable_invoice_history,1,91,50,0,,0.0504,False,False,True,False,False,True,False,False
provisioning_enable_service_suspension,0,139,35,0,,0.0105,False,False,True,False,False,False,False,False
order_fulfillment_enable_packing,1,165,43,0,,0.0557,True,False,True,False,False,True,False,False
billing_enable_scheduled_invoices,1,154,37,0,,0.0341,False,False,True,False,False,False,False,False
provisioning_enable_traffic_shaping,1,115,45,0,,0.0452,True,False,True,False,True,False,False,False
provisioning_enable_notifications,0,121,61,0,,0.0458,False,True,False,True,False,False,False,False
customer_enable_activation_delay,0,169,50,1,,0.0278,False,False,True,False,False,True,False,False
payment_recurring_enable_auto_renew,0,139,55,0,,0.0218,False,True,True,False,False,False,False,False
cart_product_management_recently_viewed,0,142,35,0,,0.0219,False,False,False,True,False,False,False,False
cart_fees_environmental_fees,1,139,50,0,,0.0554,False,False,False,False,True,False,False,False
provisioning_enable_multi_carrier,1,174,65,0,,0.065,True,False,True,False,True,False,False,False
cart_analytics_cart_abandonment_tracking,1,91,35,1,,0.0621,True,False,True,False,True,False,False,False
notification_dnd_checks_enable,1,155,53,0,,0.0569,False,True,False,False,False,True,False,False
billing_enable_subscription_discount,1,108,47,0,,0.078,True,False,False,True,False,False,False,False
cart_operations_persistent_cart,0,112,60,0,,0.0276,False,False,True,False,True,False,False,False
catalog_enable_inventory_sync,1,99,54,0,,0.0602,False,True,True,False,False,False,False,False
payment_notification_enable_payment_confirmation,1,128,51,0,,0.0512,True,False,False,False,False,False,False,False
catalog_enable_plan_customization,1,95,57,0,,0.0654,True,False,False,False,False,True,False,False
provisioning_enable_provisioning_reports,0,127,48,0,,0.0399,True,False,True,False,False,False,False,False
customer_enable_plan_change,1,126,67,0,,0.0668,True,False,False,True,False,False,False,False
notification_diag_headers_enable,1,121,51,0,,0.0612,False,False,False,False,False,True,False,False
cart_bundling_dynamic_bundles,0,143,41,0,,0.0239,True,False,False,False,True,False,False,False
customer_enable_account_linking,1,123,57,0,,0.0492,False,True,False,False,True,False,False,False
payment_currency_enable_currency_rate_management,1,140,45,0,,0.0632,True,False,True,False,True,False,False,False
auth_enable_2fa,1,179,48,0,,0.0336,False,True,False,False,False,True,False,False
provisioning_enable_orchestration,1,105,51,0,,0.0527,True,False,True,False,False,True,False,False
cart_offers_limited_time_offers,1,109,61,0,,0.0519,False,False,False,False,False,True,False,False
payment_notification_enable_invoice_notification,0,115,35,0,,0.0477,False,True,True,False,False,False,False,False
cart_checkout_express_checkout,1,135,43,0,,0.0603,True,False,True,True,False,False,False,False
order_products_enable_product_variants,1,118,62,0,,0.0503,True,False,True,False,True,False,False,False
cart_tax_calculation,0,102,56,0,,0.0319,False,False,False,True,False,False,False,False
provisioning_enable_5g_network,1,173,53,0,,0.0512,False,True,False,False,False,False,False,False
cart_compatibility_device_service_compatibility,1,127,70,0,,0.0458,False,True,True,False,False,False,False,False
cart_financing_lease_options,1,127,69,0,,0.046,True,False,False,True,False,False,False,False
notification_sms_unicode_enable,1,163,49,0,,0.0596,False,True,False,False,False,True,False,False
notification_multichannel_enable,1,169,36,0,,0.0351,False,False,True,False,True,False,False,False
billing_enable_payment_history,0,180,67,0,,0.0377,True,False,True,True,False,False,False,False
billing_enable_promotional_pricing,0,157,53,0,,0.0313,False,True,False,False,True,False,False,False
cart_fees_processing_fees,1,177,63,0,,0.0607,False,False,False,True,False,False,False,False
provisioning_enable_service_downgrade,0,167,64,0,,0.0391,False,True,False,False,False,False,False,False
payment_transaction_enable_payment_authorization,1,90,50,0,,0.0486,False,True,False,False,False,False,False,False
catalog_enable_product_reviews,0,171,50,0,,0.043,False,False,True,True,False,False,False,False
inventory_enable_equipment_depreciation,1,90,44,0,,0.0676,True,False,True,False,False,False,False,False
billing_enable_currency_rate_updates,1,157,64,0,,0.0662,True,False,True,False,False,True,False,False
billing_enable_invoice_reminders,1,102,67,0,,0.0592,False,True,False,True,False,False,False,False
notification_idempotency_enable,1,145,47,0,,0.0596,True,False,False,False,False,False,False,False
order_products_enable_product_variants,1,169,44,1,,0.0447,False,True,False,False,False,True,False,False
customer_enable_communication_channel_preference,1,151,49,0,,0.0707,True,False,False,False,False,True,False,False
catalog_enable_review_ratings,0,116,38,0,,0.0374,True,False,True,True,False,False,False,False
provisioning_enable_latency_control,0,175,65,0,,0.038,False,True,True,False,False,False,False,False
billing_enable_advance_payment_tracking,0,109,35,0,,0.0241,True,False,False,False,False,True,False,False
order_pricing_enable_dynamic_pricing,1,103,43,0,,0.0295,False,False,False,False,True,False,False,False
provisioning_enable_vpn_config,1,168,42,0,,0.0558,True,False,True,True,False,False,False,False
order_compliance_enable_compliance_reporting,1,175,46,0,,0.0429,False,True,False,False,False,True,False,False
order_pricing_enable_discount_application,1,154,61,0,,0.0361,True,False,True,True,False,False,False,False
payment_dispute_enable_dispute_tracking,1,140,67,0,,0.0621,True,False,True,True,False,False,False,False
cart_notifications_order_updates,0,103,37,0,,0.0321,True,False,True,True,False,False,False,False
provisioning_enable_carrier_routing,1,168,57,0,,0.0683,False,True,True,True,False,False,False,False
customer_enable_account_migration,0,105,49,0,,0.0255,False,False,False,False,False,False,False,False
cart_checkout_guest_checkout,0,179,55,0,,0.0431,False,True,True,False,True,False,False,False
order_pricing_enable_discount_application,1,160,38,0,,0.0681,False,True,False,True,False,False,False,False
provisioning_enable_service_downgrade,0,96,35,0,,0.0307,True,False,False,False,True,False,False,False
provisioning_enable_call_forwarding,0,150,61,0,,0.048,True,False,True,False,False,True,False,False
billing_enable_transaction_history,0,142,48,0,,0.0331,False,True,False,False,False,False,False,False
customer_enable_signature_capture,1,175,70,0,,0.0548,True,False,False,False,True,False,False,False
inventory_enable_price_management,1,136,68,0,,0.0445,False,False,False,True,False,False,False,False
cart_checkout_express_checkout,0,145,51,0,,0.016,False,False,True,True,False,False,False,False
customer_enable_account_migration,1,94,37,0,,0.0565,False,False,False,True,False,False,False,False
cart_tax_by_region,1,93,49,0,,0.0462,False,False,True,False,False,True,False,False
provisioning_enable_throttling,1,157,65,0,,0.0291,False,False,True,False,True,False,False,False
customer_enable_signature_capture,0,164,49,0,,0.035,False,True,False,False,True,False,False,False
billing_enable_partial_payment_tracking,1,91,59,0,,0.0711,False,True,True,False,False,False,False,False
cart_checkout_payment_plan_selection,0,105,68,0,,0.0263,False,True,True,True,False,False,False,False
payment_billing_enable_billing_notifications,1,118,59,0,,0.0595,False,True,True,True,False,False,False,False
order_advanced_enable_predictive_inventory,1,95,60,0,,0.0512,False,False,True,False,False,True,False,False
cart_operations_cart_notifications,1,125,59,0,,0.0651,True,False,True,False,False,True,False,False
catalog_enable_review_images,1,103,57,1,,0.0517,True,False,True,True,False,False,False,False
customer_enable_lifetime_value_tracking,1,111,37,0,,0.0569,False,True,False,True,False,False,False,False
order_products_enable_service_products,1,128,38,0,,0.0581,False,True,False,False,False,False,False,False
payment_refund_enable_refund_automation,0,98,48,0,,0.0226,False,True,True,True,False,False,False,False
customer_enable_termination,1,168,61,0,,0.0768,True,False,False,True,False,False,False,False
billing_enable_subscription_discount,1,164,66,0,,0.0315,False,False,True,False,False,False,False,False
notification_templates_enable,1,132,67,0,,0.0539,True,False,False,False,False,False,False,False
provisioning_enable_voicemail,0,162,43,0,,0.0409,False,True,False,True,False,False,False,False
payment_dispute_enable_chargeback_handling,1,177,38,0,,0.0523,False,False,True,False,False,True,False,False
inventory_enable_cost_tracking,1,137,42,0,,0.0472,False,True,False,False,True,False,False,False
provisioning_enable_qos_management,1,171,39,0,,0.0597,False,True,False,False,False,False,False,False
provisioning_enable_call_forwarding,1,133,57,0,,0.0517,False,True,False,False,False,False,False,False
payment_billing_enable_bill_generation,0,99,53,0,,0.0442,True,False,True,True,False,False,False,False
customer_enable_data_export,1,145,59,0,,0.0624,True,False,True,False,False,True,False,False
order_pricing_enable_tax_calculation,1,120,58,0,,0.0624,False,False,True,False,False,False,False,False
cart_bundling_bundle_recommendations,1,133,37,0,,0.0514,False,True,True,False,False,False,False,False
catalog_enable_fulfillment_options,1,99,46,0,,0.0547,False,True,True,True,False,False,False,False
catalog_enable_fulfillment_options,0,145,68,0,,0.0205,False,True,False,False,False,True,False,False
payment_billing_enable_bill_generation,1,145,62,0,,0.0627,True,False,False,False,False,False,False,False
catalog_enable_plan_pricing,1,116,59,0,,0.0416,True,False,True,True,False,False,False,False
billing_enable_advance_payment_tracking,1,142,45,0,,0.0432,False,True,True,False,False,True,False,False
payment_transaction_enable_payment_settlement,0,163,59,0,,0.0327,True,False,False,False,False,False,False,False
customer_enable_document_upload,1,149,36,0,,0.0469,False,True,False,False,True,False,False,False
cart_inventory_warehouse_selection,0,179,40,0,,0.024,True,False,True,True,False,False,False,False
customer_enable_billing_address,1,94,52,0,,0.0496,False,True,True,False,False,True,False,False
billing_enable_transaction_history,1,102,61,0,,0.0322,False,False,False,False,True,False,False,False
payment_recurring_enable_auto_renew,1,165,57,0,,0.0446,False,False,True,False,True,False,False,False
order_pricing_enable_tax_calculation,1,107,46,0,,0.0604,True,False,False,False,False,True,False,False
cart_bundling_plan_bundling,1,167,41,0,,0.0632,True,False,True,False,True,False,False,False
catalog_enable_plan_comparisons,1,108,43,0,,0.0601,False,True,True,False,False,False,False,False
customer_enable_account_migration,0,97,53,0,,0.0484,True,False,False,False,False,True,False,False
catalog_enable_device_specifications,1,99,69,1,,0.0466,True,False,True,False,True,False,False,False
auth_enable_session_timeout,1,157,55,0,,0.0327,False,False,False,False,False,True,False,False
catalog_enable_product_lifecycle,0,150,65,0,,0.0212,True,False,False,False,True,False,False,False
catalog_enable_product_lifecycle,0,137,43,0,,0.0469,True,False,True,False,False,False,False,False
order_lifecycle_enable_order_tracking,0,166,36,0,,0.0496,True,False,False,False,False,False,False,False
payment_method_enable_credit_card,0,92,54,0,,0.0364,False,False,True,True,False,False,False,False
order_fulfillment_enable_order_allocation,1,109,67,0,,0.0553,True,False,True,False,False,False,False,False
order_provisioning_enable_sim_activation,0,124,60,0,,0.0282,False,True,False,True,False,False,False,False
inventory_enable_equipment_registration,1,91,45,0,,0.0542,True,False,True,False,True,False,False,False
