flag_name,flag_on,traffic,user,region,latency,cpu,error,conversion_rate
customer_enable_account_migration,1,medium,mobile,US,120,49,0,0.0566
customer_enable_document_upload,1,high,mobile,US,157,49,0,0.0602
catalog_enable_stock_levels,1,low,web,APAC,107,62,0,0.0674
catalog_enable_bundle_management,0,medium,web,US,116,50,0,0.0346
auth_enable_profile_edit,1,medium,mobile,EU,127,59,0,0.0446
notification_idempotency_enable,1,low,mobile,LATAM,136,51,0,0.0474
notification_routing_enable,1,medium,mobile,EU,99,36,1,0.0524
notification_failover_enable,1,medium,mobile,EU,116,37,0,0.0385
payment_billing_enable_bill_generation,0,high,mobile,LATAM,180,41,0,0.0371
notification_senderid_whitelist_enable,0,low,web,APAC,106,42,0,0.0435
catalog_enable_predictive_inventory,1,low,web,LATAM,91,68,0,0.0398
catalog_enable_plan_customization,1,high,web,LATAM,122,62,0,0.033
catalog_enable_product_modification,1,medium,mobile,EU,168,38,0,0.0316
order_lifecycle_enable_order_status_history,0,high,mobile,APAC,122,35,0,0.0377
cart_checkout_express_checkout,1,high,mobile,APAC,109,44,1,0.0413
provisioning_enable_encryption,1,medium,web,US,104,36,0,0.044
catalog_enable_preorder,1,medium,mobile,US,93,55,0,0.0502
order_inventory_enable_reserve_items,1,medium,mobile,EU,147,38,0,0.0596
auth_enable_passwordless,1,low,mobile,LATAM,124,35,0,0.043
payment_billing_enable_bill_generation,0,medium,web,EU,170,68,0,0.0304
payment_notification_enable_invoice_notification,0,low,mobile,US,132,40,0,0.0452
customer_enable_communication_preferences,1,medium,web,LATAM,121,50,0,0.0509
payment_advanced_enable_dynamic_pricing,0,low,mobile,LATAM,169,63,0,0.023
catalog_enable_plan_customization,0,medium,mobile,APAC,138,39,0,0.0483
catalog_enable_search_analytics,1,high,web,US,124,55,0,0.052
catalog_enable_search_analytics,1,medium,web,EU,134,52,0,0.0591
customer_enable_language_preferences,1,low,mobile,APAC,97,47,0,0.0674
catalog_enable_search_analytics,1,low,web,LATAM,167,67,0,0.0536
cart_pricing_loyalty_discounts,1,medium,mobile,APAC,157,59,0,0.0616
billing_enable_debit_memo_creation,1,high,web,EU,177,44,0,0.0421
customer_enable_sanctions_screening,0,low,mobile,APAC,147,46,0,0.0413
cart_offers_bundle_offers,0,high,mobile,LATAM,155,58,0,0.031
inventory_enable_order_allocation,0,high,web,EU,154,68,0,0.0175
cart_operations_saved_for_later,1,high,mobile,LATAM,96,48,0,0.0602
catalog_enable_bundle_recommendations,1,low,mobile,LATAM,153,69,0,0.0495
order_inventory_enable_reserve_items,1,medium,mobile,LATAM,173,61,1,0.0464
customer_enable_data_retention_policy,1,medium,web,EU,161,68,0,0.0596
customer_enable_addon_management,1,low,web,US,126,56,0,0.0524
payment_currency_enable_multi_currency,1,medium,mobile,EU,127,37,0,0.0484
inventory_enable_obsolescence_tracking,1,medium,mobile,LATAM,109,58,0,0.0502
cart_offers_loyalty_rewards,1,low,web,US,151,70,0,0.0539
customer_enable_bulk_operations,1,medium,web,LATAM,147,39,0,0.0492
cart_compatibility_device_plan_matching,1,medium,web,APAC,112,53,0,0.0663
cart_compatibility_device_service_compatibility,1,low,mobile,US,146,43,0,0.0653
inventory_enable_product_lifecycle_management,0,high,web,LATAM,175,67,1,0.0285
catalog_enable_category_recommendations,1,high,web,APAC,145,41,0,0.0597
notification_retry_enable,1,high,mobile,EU,144,69,0,0.0297
customer_enable_profile_completion_tracking,1,low,web,EU,114,44,1,0.0681
customer_enable_address_validation,0,medium,web,LATAM,131,44,0,0.0296
payment_transaction_enable_payment_authorization,1,medium,web,EU,174,46,1,0.0414
provisioning_enable_bandwidth_allocation,1,low,web,LATAM,108,69,0,0.0678
inventory_enable_warehouse_assignment,1,high,mobile,US,117,47,0,0.0347
catalog_enable_plan_bundling,0,low,mobile,EU,101,50,0,0.0403
catalog_enable_availability_check,1,medium,web,LATAM,96,67,0,0.0309
provisioning_enable_service_suspension,1,low,mobile,EU,162,57,0,0.0503
customer_enable_profile_image,1,medium,mobile,US,102,39,0,0.0358
provisioning_enable_call_forwarding,1,high,mobile,APAC,160,37,0,0.0595
catalog_enable_category_management,1,high,mobile,EU,135,39,0,0.0378
payment_compliance_enable_fraud_detection,1,medium,web,APAC,154,45,0,0.0446
cart_inventory_backorder_support,0,high,mobile,APAC,108,47,0,0.0166
payment_recurring_enable_subscription_billing,0,low,web,US,106,67,1,0.0483
provisioning_enable_multi_carrier,1,medium,web,APAC,173,54,0,0.0496
payment_refund_enable_partial_refund,0,medium,mobile,EU,107,66,0,0.0279
billing_enable_debit_memo_creation,1,medium,web,EU,174,54,0,0.053
order_lifecycle_enable_order_tracking,1,high,mobile,APAC,152,49,0,0.0272
cart_compatibility_device_service_compatibility,1,low,mobile,US,110,49,0,0.0641
cart_operations_cart_merge,0,high,web,EU,146,70,0,0.0218
customer_enable_engagement_tracking,0,low,mobile,EU,98,69,0,0.0395
customer_enable_behavior_analytics,1,low,web,APAC,125,48,0,0.0551
customer_enable_consent_tracking,1,low,mobile,EU,149,38,0,0.0591
payment_method_enable_cryptocurrency,1,medium,web,US,161,53,0,0.0664
billing_tax_reporting,0,low,mobile,EU,116,41,0,0.0201
catalog_enable_regional_availability,0,medium,mobile,APAC,131,60,0,0.0388
inventory_enable_order_fulfillment,0,medium,mobile,EU,146,50,0,0.0405
customer_enable_payment_method_management,1,medium,mobile,APAC,152,39,0,0.0639
payment_billing_enable_bill_generation,0,high,web,APAC,172,70,0,0.0236
provisioning_enable_encryption,1,medium,web,EU,171,65,0,0.0429
catalog_enable_product_categorization,1,medium,mobile,LATAM,169,37,0,0.0395
inventory_enable_supplier_performance_tracking,1,low,mobile,EU,146,40,0,0.0454
catalog_enable_dynamic_pricing,0,low,web,APAC,168,62,0,0.0311
customer_enable_data_retention_policy,0,medium,web,LATAM,95,58,1,0.0354
customer_enable_account_linking,0,medium,mobile,EU,98,55,0,0.0305
payment_currency_enable_multi_currency,1,medium,mobile,LATAM,175,48,0,0.0622
payment_advanced_enable_predictive_churn,1,low,web,LATAM,129,66,0,0.0585
customer_enable_lifetime_value_tracking,1,low,mobile,APAC,118,47,0,0.0391
inventory_enable_order_packing,0,low,web,APAC,174,51,0,0.0424
inventory_enable_end_of_life_management,1,low,mobile,LATAM,91,67,0,0.0533
payment_method_enable_cryptocurrency,1,high,mobile,EU,130,66,0,0.0489
cart_operations_bulk_order,0,low,mobile,APAC,143,51,0,0.0474
cart_operations_cart_sharing,0,high,web,EU,92,49,0,0.0242
payment_transaction_enable_single_payment,1,low,web,APAC,124,62,0,0.0571
inventory_enable_cross_warehouse_transfer,1,medium,mobile,EU,166,42,0,0.0738
billing_tax_by_region,1,medium,web,APAC,145,55,0,0.0682
cart_compatibility_international_compatibility,1,low,web,US,157,64,0,0.0622
notification_templates_enable,1,high,web,APAC,123,52,0,0.0305
inventory_enable_equipment_registration,1,high,web,LATAM,111,62,0,0.0355
payment_billing_enable_usage_based_billing,1,medium,mobile,US,132,39,0,0.0491
notification_idempotency_enable,1,high,mobile,US,92,45,0,0.0628
cart_bundling_bundle_conflicts,1,low,web,APAC,134,53,0,0.0637
catalog_enable_warehouse_management,0,high,web,LATAM,142,48,0,0.0352
payment_refund_enable_refund_automation,1,medium,mobile,APAC,126,39,0,0.0621
inventory_enable_warehouse_setup,0,high,web,LATAM,128,44,0,0.0151
notification_senderid_whitelist_enable,1,low,web,EU,159,53,0,0.0704
notification_templates_enable,0,high,mobile,APAC,99,64,0,0.0271
catalog_enable_availability_check,0,low,mobile,LATAM,167,55,0,0.0344
catalog_enable_product_reviews,1,medium,web,US,108,66,0,0.0626
catalog_enable_bundle_publishing,0,medium,web,US,155,50,0,0.0467
cart_product_management_product_sorting,1,medium,mobile,LATAM,126,63,1,0.0515
payment_method_enable_buy_now_pay_later,1,high,web,LATAM,119,39,0,0.0511
payment_advanced_enable_dynamic_pricing,0,medium,web,LATAM,158,61,0,0.0246
payment_compliance_enable_aml_check,0,high,web,EU,124,53,0,0.0417
catalog_enable_category_recommendations,1,high,mobile,EU,165,36,0,0.0382
order_analytics_enable_order_analytics,0,medium,web,US,139,47,0,0.0334
billing_enable_invoice_numbering,1,low,web,LATAM,178,38,0,0.0605
cart_checkout_shipping_address_validation,1,low,web,LATAM,133,41,0,0.0566
payment_transaction_enable_payment_settlement_webhook,1,medium,web,US,154,37,0,0.0519
cart_pricing_payment_method_discounts,1,medium,mobile,LATAM,132,61,0,0.0596
provisioning_enable_service_suspension,1,medium,mobile,APAC,115,47,0,0.0382
provisioning_enable_network_config,1,low,web,LATAM,126,51,0,0.0532
provisioning_enable_data_config,1,medium,web,APAC,148,64,0,0.0597
cart_operations_purchase_order,0,high,web,LATAM,94,52,0,0.031
provisioning_enable_add_on_management,1,medium,mobile,US,136,36,0,0.0567
auth_enable_registration,0,medium,mobile,APAC,172,55,0,0.0227
cart_pricing_time_based_pricing,1,low,mobile,LATAM,135,41,0,0.068
cart_inventory_backorder_support,0,high,web,LATAM,149,60,0,0.0148
billing_enable_invoice_numbering,1,medium,web,APAC,94,44,0,0.0728
notification_templates_enable,1,medium,mobile,US,154,36,0,0.0679
cart_fees_processing_fees,0,high,mobile,EU,118,55,0,0.0254
cart_inventory_real_time_sync,0,medium,mobile,APAC,152,42,0,0.0373
inventory_enable_equipment_maintenance,1,high,mobile,LATAM,153,65,0,0.0496
cart_product_management_product_filtering,0,medium,web,EU,180,70,0,0.0207
cart_pricing_bundle_discounts,1,low,mobile,APAC,100,49,0,0.0581
catalog_enable_product_analytics,1,medium,mobile,APAC,96,64,0,0.0635
provisioning_enable_quota_management,0,medium,web,EU,178,38,0,0.0231
provisioning_enable_latency_control,1,low,web,EU,115,57,1,0.0564
customer_enable_profile_completion_tracking,0,medium,web,US,169,59,0,0.0244
inventory_enable_product_lifecycle_management,1,high,web,APAC,161,52,0,0.0427
order_advanced_enable_ml_demand_forecasting,0,high,web,EU,139,39,0,0.0135
customer_enable_termination,1,medium,mobile,LATAM,109,38,0,0.0377
customer_enable_data_export,1,low,web,APAC,164,36,0,0.0543
provisioning_enable_slice_isolation,1,high,web,US,152,63,0,0.0377
provisioning_enable_encryption,1,medium,web,EU,144,63,0,0.0671
customer_enable_plan_change,1,high,mobile,US,139,40,0,0.0393
catalog_enable_product_lifecycle,0,low,web,EU,144,65,0,0.0473
customer_enable_subscription_management,1,medium,mobile,LATAM,179,46,0,0.0605
cart_pricing_segment_based_pricing,0,low,web,LATAM,155,58,1,0.0331
payment_analytics_enable_customer_payment_analytics,1,low,mobile,EU,159,60,0,0.0681
auth_enable_2fa,0,medium,web,US,99,48,0,0.0446
catalog_enable_allocation_rules,1,medium,mobile,EU,136,48,0,0.0641
customer_enable_billing_notification,1,medium,mobile,APAC,144,44,0,0.0675
cart_checkout_shipping_address_validation,1,low,mobile,LATAM,140,37,0,0.0507
cart_product_management_recently_viewed,1,low,mobile,US,108,53,0,0.0515
catalog_enable_bundle_pricing,1,low,web,APAC,180,48,0,0.0641
inventory_enable_inventory_analytics,0,low,web,APAC,133,49,0,0.0372
payment_analytics_enable_customer_payment_analytics,1,low,mobile,APAC,149,42,0,0.0728
catalog_enable_product_creation,1,low,web,US,99,51,0,0.0537
billing_enable_advance_payment_tracking,1,medium,mobile,US,102,36,1,0.0562
customer_enable_document_upload,1,high,mobile,APAC,90,36,0,0.0399
notification_channel_email_enable,1,low,mobile,EU,144,62,0,0.0727
provisioning_enable_billing_sync,1,high,mobile,US,120,62,0,0.0325
payment_notification_enable_invoice_notification,1,low,mobile,US,127,56,0,0.0649
provisioning_enable_authentication,0,medium,mobile,LATAM,117,38,0,0.0256
catalog_enable_product_modification,1,high,web,LATAM,158,64,0,0.0258
catalog_enable_product_categorization,0,medium,mobile,LATAM,106,38,0,0.0299
billing_enable_write_off_management,0,medium,mobile,US,146,49,0,0.0477
cart_notifications_order_updates,1,low,mobile,EU,127,52,0,0.0617
cart_bundling_create_bundles,0,low,mobile,APAC,132,37,0,0.0485
catalog_enable_view_analytics,1,high,web,APAC,125,69,0,0.0275
provisioning_enable_service_downgrade,1,low,web,APAC,147,36,0,0.0611
inventory_enable_inventory_analytics,0,medium,web,APAC,162,45,0,0.0358
customer_enable_signature_capture,1,medium,mobile,APAC,104,57,0,0.0454
auth_enable_2fa,1,medium,mobile,US,93,39,0,0.0566
provisioning_enable_slice_management,1,low,mobile,EU,159,56,0,0.0593
customer_enable_subscription_management,1,high,web,EU,137,55,0,0.0412
customer_enable_document_upload,0,medium,mobile,APAC,104,49,0,0.0324
cart_product_management_recently_viewed,1,low,web,EU,150,56,0,0.0665
notification_senderid_whitelist_enable,1,low,web,APAC,103,50,0,0.0625
order_pricing_enable_order_billing,1,medium,web,US,143,38,0,0.057
inventory_enable_cost_tracking,1,low,mobile,EU,103,65,0,0.0716
payment_recurring_enable_recurring_charges,1,high,mobile,US,116,55,0,0.0325
billing_enable_payment_plan_creation,1,low,mobile,APAC,99,42,0,0.0691
cart_pricing_loyalty_discounts,0,low,mobile,EU,174,38,0,0.0256
customer_enable_dormant_account_management,1,medium,web,EU,134,54,0,0.0449
billing_enable_currency_conversion,1,high,web,APAC,100,56,0,0.0531
provisioning_enable_add_on_management,0,low,web,EU,131,55,1,0.0444
billing_enable_installment_management,0,medium,web,EU,110,62,0,0.0248
cart_bundling_service_bundles,1,low,mobile,US,140,68,0,0.0437
catalog_enable_preorder,1,low,web,EU,104,46,0,0.0544
cart_analytics_conversion_tracking,1,low,mobile,LATAM,161,51,0,0.0452
inventory_enable_cross_warehouse_transfer,1,high,web,APAC,162,39,0,0.0234
cart_analytics_product_performance,1,low,mobile,LATAM,90,66,0,0.041
provisioning_enable_auto_scaling,1,low,mobile,EU,121,41,0,0.0584
notification_routing_enable,1,medium,web,APAC,162,61,0,0.0696
inventory_enable_stock_level_management,0,high,web,LATAM,128,52,0,0.0214
payment_transaction_enable_payment_authorization,1,low,mobile,US,156,69,0,0.0438
customer_enable_account_migration,0,low,mobile,US,118,66,0,0.0321
cart_analytics_session_tracking,1,low,web,US,99,36,0,0.0678
cart_analytics_product_performance,0,low,web,APAC,102,37,0,0.0231
cart_checkout_express_checkout,0,medium,web,EU,94,64,0,0.0399
provisioning_enable_authentication,0,high,web,LATAM,152,58,0,0.0262
order_lifecycle_enable_cancellation,1,low,web,LATAM,161,38,0,0.0715
cart_analytics_user_behavior_tracking,0,low,mobile,APAC,168,63,0,0.0367
customer_enable_document_upload,1,low,web,EU,92,38,0,0.0436
payment_billing_enable_bill_generation,0,low,web,US,157,37,0,0.0435
auth_enable_account_lock,1,high,mobile,US,150,41,0,0.0352
cart_pricing_segment_based_pricing,1,low,mobile,EU,118,58,1,0.0423
inventory_enable_price_management,1,high,web,EU,132,68,0,0.0526
billing_enable_currency_conversion,1,high,web,US,108,48,0,0.0366
provisioning_enable_service_upgrade,1,medium,mobile,LATAM,117,39,0,0.0427
billing_enable_invoice_aging_analysis,0,high,mobile,LATAM,90,61,0,0.0169
payment_notification_enable_payment_failure_notification,1,low,mobile,US,160,52,0,0.0633
catalog_enable_category_management,0,low,web,LATAM,149,58,1,0.0421
payment_advanced_enable_predictive_churn,1,low,web,EU,164,54,0,0.0367
provisioning_enable_performance_metrics,1,low,mobile,EU,132,65,0,0.0455
customer_enable_payment_method_management,0,low,mobile,US,104,64,0,0.0313
cart_operations_cart_merge,1,high,mobile,APAC,149,53,0,0.0655
provisioning_enable_authentication,1,low,web,LATAM,106,70,0,0.0466
customer_enable_account_linking,1,medium,web,US,154,63,0,0.0617
catalog_enable_category_hierarchy,0,high,mobile,LATAM,98,47,0,0.0307
billing_enable_coupon_management,1,medium,web,LATAM,175,51,0,0.0431
provisioning_enable_5g_network,1,medium,web,APAC,161,37,0,0.0463
billing_enable_payment_reconciliation,1,low,mobile,US,155,48,0,0.0538
provisioning_enable_service_suspension,1,high,web,APAC,149,67,0,0.0273
provisioning_enable_call_forwarding,1,high,mobile,EU,133,47,0,0.0383
cart_checkout_express_checkout,1,high,mobile,LATAM,112,36,0,0.0534
cart_bundling_dynamic_bundles,1,low,mobile,EU,143,37,0,0.0764
order_notifications_enable_order_confirmation,1,high,mobile,EU,111,58,0,0.0389
notification_campaign_window_enable,1,high,web,EU,133,56,0,0.0492
provisioning_enable_voicemail,0,medium,web,APAC,116,58,0,0.0441
provisioning_enable_authentication,0,high,web,APAC,111,55,0,0.0302
customer_enable_cookie_preferences,0,high,web,APAC,164,50,0,0.0386
catalog_enable_pricing_rules,0,medium,mobile,EU,94,55,0,0.0348
payment_transaction_enable_payment_settlement,1,medium,web,US,136,44,0,0.0447
order_advanced_enable_order_recommendations,1,low,mobile,APAC,104,47,0,0.0601
cart_pricing_bundle_discounts,1,medium,web,LATAM,180,67,0,0.0573
payment_refund_enable_refund_reversal,1,low,mobile,APAC,159,54,0,0.0581
notification_templates_enable,0,medium,web,US,130,44,0,0.0317
cart_fees_processing_fees,1,medium,web,US,139,53,0,0.0374
catalog_enable_device_reviews,0,medium,web,EU,97,51,0,0.0398
catalog_enable_volume_pricing,1,low,mobile,APAC,116,70,0,0.0607
customer_enable_manual_approval,0,high,web,EU,126,37,0,0.0266
order_pricing_enable_discount_application,0,low,web,EU,151,44,0,0.0321
order_lifecycle_enable_order_tracking,0,high,mobile,EU,130,51,0,0.0298
inventory_enable_order_fulfillment,0,medium,web,EU,169,43,0,0.0457
customer_enable_behavior_analytics,0,low,web,EU,152,37,0,0.0256
order_products_enable_service_products,1,medium,mobile,APAC,115,38,0,0.0607
catalog_enable_warehouse_management,1,high,web,LATAM,179,46,0,0.055
billing_enable_write_off_management,1,low,mobile,APAC,105,55,0,0.0715
cart_analytics_conversion_tracking,1,medium,web,APAC,170,62,0,0.0571
auth_enable_session_timeout,1,medium,web,EU,147,41,0,0.0335
billing_handle_orphaned_invoices,1,medium,web,EU,152,65,0,0.0426
customer_enable_billing_notification,0,low,web,APAC,150,60,0,0.0211
customer_enable_churn_prediction,1,low,web,EU,101,58,0,0.0408
cart_analytics_conversion_tracking,1,medium,web,EU,146,43,0,0.0522
catalog_enable_product_categorization,1,medium,web,LATAM,97,40,0,0.0618
payment_recurring_enable_subscription_billing,0,high,web,EU,152,41,0,0.0146
billing_enable_invoice_reminders,1,medium,web,EU,168,39,0,0.0606
catalog_enable_promotional_pricing,1,high,web,EU,98,38,0,0.0509
catalog_enable_category_hierarchy,0,medium,web,APAC,160,57,0,0.0361
payment_notification_enable_payment_confirmation,1,medium,mobile,US,95,53,0,0.0778
notification_routing_enable,1,low,web,EU,159,37,0,0.0428
customer_enable_customer_segmentation,1,low,web,APAC,115,35,0,0.0405
cart_pricing_segment_based_pricing,1,medium,mobile,US,179,59,0,0.0692
notification_consent_checks_enable,0,high,web,US,150,65,0,0.0384
catalog_enable_regional_availability,1,medium,mobile,APAC,160,47,0,0.0551
billing_enable_debt_collection_integration,1,medium,mobile,LATAM,179,42,0,0.0355
catalog_enable_product_modification,1,medium,mobile,LATAM,145,42,0,0.0648
payment_analytics_enable_customer_payment_analytics,0,low,mobile,LATAM,143,50,0,0.033
customer_enable_account_migration,0,medium,mobile,EU,135,45,0,0.048
cart_notifications_abandoned_cart_notifications,1,high,mobile,APAC,101,61,0,0.0441
cart_pricing_time_based_pricing,0,high,web,APAC,179,38,0,0.0253
provisioning_enable_provisioning_reports,1,high,web,APAC,170,50,0,0.0422
order_compliance_enable_compliance_reporting,1,low,mobile,LATAM,130,47,0,0.0397
provisioning_enable_performance_metrics,1,high,web,US,159,65,0,0.0557
customer_enable_behavior_analytics,0,low,mobile,LATAM,113,66,0,0.0476
customer_enable_payment_method_management,1,medium,web,US,111,38,0,0.0617
inventory_enable_demand_planning,1,medium,mobile,US,100,54,0,0.0405
customer_enable_billing_notification,1,high,web,US,116,48,0,0.0463
inventory_enable_supplier_management,0,high,mobile,US,124,39,0,0.0369
provisioning_enable_usage_tracking,0,medium,web,US,167,46,1,0.0353
provisioning_enable_workflow_automation,0,low,mobile,APAC,125,51,0,0.0403
customer_enable_address_validation,1,low,mobile,APAC,144,57,0,0.0483
inventory_enable_stock_counting,1,medium,mobile,APAC,134,44,0,0.0377
provisioning_enable_traffic_shaping,1,low,web,APAC,161,54,1,0.0522
catalog_enable_regional_pricing,1,high,web,US,144,44,0,0.0353
cart_offers_loyalty_rewards,1,high,mobile,US,167,57,0,0.0615
billing_enable_payment_reconciliation,1,high,web,EU,136,69,0,0.0513
cart_inventory_real_time_sync,0,low,web,US,177,39,0,0.0372
inventory_enable_inventory_adjustment,1,low,web,EU,91,54,0,0.0668
customer_enable_plan_change,1,medium,web,APAC,123,64,0,0.0774
catalog_enable_device_pricing,0,medium,mobile,US,99,49,0,0.0345
payment_compliance_enable_pci_dss_compliance,1,low,mobile,LATAM,159,40,0,0.0567
billing_enable_payment_reconciliation,0,medium,web,LATAM,112,44,0,0.0477
payment_notification_enable_payment_failure_notification,1,high,mobile,LATAM,107,52,0,0.0563
inventory_enable_warehouse_location_management,1,low,mobile,APAC,103,63,0,0.0585
cart_financing_financing_options,1,low,mobile,LATAM,92,69,0,0.0441
inventory_enable_disposal_tracking,0,low,mobile,EU,142,52,0,0.0455
cart_inventory_pre_order_support,1,high,web,EU,90,53,0,0.0425
cart_notifications_price_drop_alerts,0,medium,mobile,APAC,177,60,0,0.0423
customer_enable_registration,0,medium,web,US,171,35,0,0.0299
order_pricing_enable_order_billing,1,high,mobile,EU,136,68,0,0.0386
notification_dnd_checks_enable,1,low,mobile,US,104,69,0,0.0419
inventory_enable_demand_planning,1,medium,mobile,APAC,157,58,0,0.0446
provisioning_enable_carrier_routing,1,low,mobile,US,92,47,0,0.0461
customer_enable_phone_verification,1,low,web,US,126,38,0,0.0711
customer_enable_communication_channel_preference,1,medium,web,LATAM,104,66,0,0.0538
customer_enable_age_verification,1,medium,web,EU,90,57,0,0.0715
customer_enable_contract_management,1,medium,web,EU,128,60,0,0.0705
notification_dnd_checks_enable,1,medium,mobile,EU,176,69,0,0.0509
cart_inventory_pre_order_support,1,low,mobile,EU,175,64,0,0.0487
cart_analytics_conversion_tracking,1,medium,mobile,APAC,134,59,0,0.0691
inventory_enable_price_management,1,high,web,LATAM,124,65,0,0.0266
catalog_enable_bundle_pricing,1,low,web,US,97,50,0,0.0577
cart_product_management_product_filtering,1,medium,mobile,EU,129,61,0,0.0577
payment_currency_enable_currency_conversion,1,low,mobile,EU,171,62,0,0.0477
cart_operations_purchase_order,1,low,mobile,US,157,64,0,0.0427
order_lifecycle_enable_modification,1,medium,web,EU,160,60,0,0.0425
payment_recurring_enable_recurring_charges,1,medium,web,LATAM,162,66,0,0.0578
customer_enable_suspension,1,medium,mobile,LATAM,94,47,1,0.0527
order_lifecycle_enable_creation,1,low,web,APAC,136,61,0,0.0464
billing_enable_scheduled_invoices,1,medium,web,LATAM,149,55,0,0.0518
cart_compatibility_device_plan_matching,0,high,mobile,EU,100,61,0,0.0254
payment_dispute_enable_dispute_tracking,1,low,web,US,128,70,0,0.0563
billing_enable_invoice_numbering,1,high,mobile,APAC,131,50,0,0.0441
customer_enable_engagement_tracking,1,medium,web,LATAM,169,42,0,0.0653
billing_enable_partial_payment_tracking,1,medium,web,EU,149,37,0,0.041
provisioning_enable_usage_analytics,1,low,mobile,APAC,141,47,0,0.0593
customer_enable_termination,0,medium,web,LATAM,113,47,0,0.0495
catalog_enable_bundle_recommendations,1,low,web,EU,97,62,0,0.0702
provisioning_enable_billing_sync,0,medium,mobile,APAC,165,63,1,0.0317
provisioning_enable_latency_control,1,low,mobile,US,111,52,0,0.0565
cart_compatibility_international_compatibility,1,low,mobile,APAC,179,35,1,0.0704
customer_enable_signature_capture,0,medium,mobile,US,127,66,0,0.0358
provisioning_enable_workflow_automation,1,high,web,APAC,100,40,0,0.048
payment_method_enable_credit_card,1,high,web,APAC,177,61,0,0.0503
provisioning_enable_notifications,0,high,mobile,EU,97,58,0,0.0367
catalog_enable_plan_recommendations,1,high,mobile,EU,154,67,0,0.0347
cart_notifications_order_updates,1,low,web,US,90,40,0,0.0608
billing_enable_multi_currency,1,medium,mobile,EU,97,67,0,0.0389
catalog_enable_regional_pricing,1,medium,mobile,US,132,41,0,0.0466
payment_method_enable_credit_card,0,high,mobile,EU,170,50,0,0.0283
notification_campaign_window_enable,1,high,mobile,APAC,159,67,0,0.0472
payment_analytics_enable_revenue_analytics,1,low,mobile,US,130,51,0,0.0509
catalog_enable_backorder,0,low,web,LATAM,121,54,0,0.0445
provisioning_enable_apn_config,1,low,mobile,LATAM,107,65,0,0.046
catalog_enable_product_modification,1,high,mobile,LATAM,153,38,0,0.0308
inventory_enable_equipment_maintenance,1,low,web,APAC,141,67,0,0.0507
customer_enable_lifetime_value_tracking,0,high,web,APAC,164,53,0,0.0363
catalog_enable_device_images,1,low,web,US,173,36,0,0.0687
customer_enable_data_deletion,1,low,mobile,US,178,60,0,0.0724
payment_reconciliation_enable_payment_reconciliation,1,low,web,APAC,176,46,0,0.048
provisioning_enable_network_config,1,high,web,US,162,64,0,0.0414
inventory_enable_equipment_depreciation,1,high,web,APAC,141,49,0,0.0487
cart_financing_device_financing,1,high,mobile,EU,148,50,0,0.0486
cart_checkout_payment_plan_selection,0,medium,web,LATAM,151,66,0,0.0378
provisioning_enable_slice_isolation,1,high,web,LATAM,122,47,0,0.044
billing_enable_advance_payment_tracking,1,low,mobile,APAC,178,60,0,0.0435
catalog_enable_promotional_pricing,1,medium,web,US,167,38,0,0.0467
order_compliance_enable_compliance_reporting,1,low,web,APAC,127,35,0,0.0611
notification_dnd_checks_enable,1,medium,web,US,147,53,0,0.0404
provisioning_enable_audit_logs,0,low,mobile,US,121,45,0,0.0378
cart_analytics_conversion_tracking,0,low,mobile,EU,98,60,0,0.0341
catalog_enable_product_deletion,1,low,mobile,LATAM,113,42,0,0.0537
cart_analytics_cart_abandonment_tracking,0,low,mobile,EU,125,44,0,0.0376
customer_enable_contract_renewal,0,high,web,EU,148,38,0,0.0239
cart_financing_buy_now_pay_later,1,low,mobile,EU,134,47,0,0.0652
catalog_enable_promotional_pricing,1,low,mobile,US,173,57,0,0.0763
order_products_enable_addon_products,1,low,web,APAC,101,62,0,0.049
provisioning_enable_provisioning_reports,1,high,web,US,154,46,0,0.0326
billing_enable_invoice_tracking,0,low,web,EU,99,49,0,0.0351
cart_fees_service_fees,1,low,web,US,95,38,0,0.0425
cart_analytics_session_tracking,0,medium,mobile,EU,115,60,0,0.0384
auth_enable_sso,1,medium,mobile,EU,140,62,0,0.0515
customer_enable_customer_segmentation,1,low,web,APAC,173,58,0,0.062
cart_checkout_guest_checkout,0,medium,mobile,US,116,43,0,0.0413
payment_reconciliation_enable_payment_reconciliation,1,low,mobile,LATAM,98,47,0,0.0651
payment_transaction_enable_single_payment,1,high,web,US,167,70,0,0.0508
catalog_enable_plan_pricing,1,low,mobile,US,106,51,0,0.0706
order_pricing_enable_order_billing,0,medium,web,LATAM,102,44,1,0.026
payment_compliance_enable_pci_dss_compliance,0,medium,mobile,EU,120,53,0,0.0254
inventory_enable_turnover_analysis,1,low,mobile,EU,154,47,1,0.0684
catalog_enable_bundle_publishing,0,low,mobile,APAC,135,46,0,0.0216
payment_dispute_enable_dispute_management,1,medium,web,EU,98,41,1,0.0684
customer_enable_auto_activation,1,low,mobile,LATAM,172,47,0,0.0715
payment_transaction_enable_payment_settlement,1,low,mobile,LATAM,147,53,0,0.0509
order_fulfillment_enable_order_allocation,1,medium,web,EU,103,56,0,0.0441
order_inventory_enable_stock_checking,1,low,web,APAC,112,61,0,0.0531
payment_billing_enable_usage_based_billing,0,medium,web,APAC,130,55,0,0.0449
order_notifications_enable_delivery_updates,1,low,web,LATAM,121,41,0,0.0588
cart_inventory_stock_checking,0,high,web,LATAM,128,41,0,0.0305
