flag_name,flag_on,traffic,user,region,latency,cpu,error,timestamp,release_window
inventory_enable_cost_tracking,0,medium,mobile,EU,105,60,0,2025-01-10T16:26:00,normal
auth_enable_registration,1,high,mobile,LATAM,342,108,0,2025-02-12T10:51:00,post-release
auth_enable_user_deactivation,1,low,mobile,US,192,64,0,2025-01-02T17:28:00,normal
customer_enable_payment_method_management,0,high,mobile,EU,303,75,0,2025-02-18T06:09:00,normal
order_fulfillment_enable_packing,1,medium,web,LATAM,230,67,1,2025-01-09T12:37:00,post-release
cart_compatibility_device_service_compatibility,1,medium,web,EU,147,74,0,2025-01-21T19:39:00,normal
provisioning_enable_network_slicing,1,low,web,EU,194,76,0,2025-01-13T15:13:00,normal
cart_operations_bulk_order,0,low,mobile,US,159,53,0,2025-01-06T14:52:00,normal
customer_enable_profile_update,0,high,mobile,EU,301,88,1,2025-02-16T17:02:00,normal
provisioning_enable_auto_scaling,1,medium,web,APAC,214,69,0,2025-01-12T23:49:00,normal
cart_notifications_abandoned_cart_notifications,1,high,web,APAC,347,85,0,2025-01-24T18:39:00,normal
customer_enable_auto_activation,1,medium,web,APAC,181,74,0,2025-02-04T08:51:00,normal
payment_transaction_enable_single_payment,0,medium,mobile,US,116,45,0,2025-01-26T06:06:00,normal
auth_enable_registration,1,high,mobile,US,294,90,0,2025-02-23T05:15:00,normal
cart_pricing_bundle_discounts,1,medium,web,APAC,204,74,0,2025-01-10T14:39:00,normal
cart_tax_calculation,1,high,web,US,373,85,0,2025-02-06T03:14:00,normal
payment_analytics_enable_customer_payment_analytics,1,low,mobile,EU,173,80,0,2025-01-29T23:03:00,normal
cart_checkout_express_checkout,0,low,web,US,120,50,1,2025-02-16T20:54:00,normal
order_compliance_enable_order_retention,1,low,mobile,US,177,66,0,2025-02-21T00:36:00,normal
inventory_enable_supplier_performance_tracking,1,medium,mobile,US,225,72,1,2025-02-22T15:38:00,normal
catalog_enable_regional_pricing,0,low,web,US,114,54,0,2025-02-25T04:53:00,normal
provisioning_enable_usage_tracking,1,medium,web,EU,221,74,0,2025-01-23T06:38:00,normal
notification_channel_ivr_enable,0,medium,web,EU,110,45,0,2025-01-22T02:18:00,normal
customer_enable_reactivation,1,high,mobile,US,305,101,0,2025-01-04T03:30:00,normal
cart_bundling_bundle_conflicts,0,low,web,LATAM,124,49,0,2025-01-02T18:56:00,normal
cart_bundling_create_bundles,0,medium,mobile,APAC,111,42,0,2025-02-14T12:49:00,post-release
billing_tax_calculation,0,medium,web,EU,143,51,0,2025-02-21T11:43:00,post-release
cart_offers_seasonal_offers,1,high,web,LATAM,309,106,1,2025-01-31T07:47:00,normal
cart_product_management_product_filtering,1,high,mobile,APAC,311,94,1,2025-02-17T08:04:00,normal
payment_currency_enable_currency_conversion,1,high,mobile,APAC,352,101,0,2025-01-08T07:59:00,normal
customer_enable_notification_preferences,0,high,web,US,264,82,0,2025-02-26T23:57:00,normal
customer_enable_marketing_opt_in,0,low,mobile,APAC,156,43,1,2025-01-28T10:02:00,post-release
notification_dnd_checks_enable,1,medium,web,LATAM,174,83,0,2025-01-10T04:51:00,normal
cart_checkout_registered_checkout,0,medium,mobile,EU,122,56,0,2025-01-23T21:27:00,normal
cart_analytics_funnel_analysis,1,low,mobile,US,156,65,0,2025-02-14T19:32:00,normal
cart_analytics_funnel_analysis,1,high,web,EU,355,94,1,2025-01-12T11:26:00,post-release
catalog_enable_allocation_rules,1,high,web,APAC,397,110,1,2025-01-26T16:35:00,normal
customer_enable_data_export,0,low,mobile,US,122,57,0,2025-01-26T11:22:00,post-release
inventory_enable_valuation_methods,1,low,mobile,APAC,219,66,0,2025-01-03T08:14:00,normal
payment_billing_enable_billing_cycle_management,0,medium,mobile,APAC,127,49,0,2025-02-26T23:42:00,normal
inventory_enable_supplier_pricing,1,low,mobile,EU,151,56,0,2025-02-02T19:04:00,normal
cart_product_management_product_search,1,medium,mobile,LATAM,197,50,0,2025-02-20T16:07:00,normal
customer_enable_billing_notification,1,medium,mobile,US,218,71,0,2025-01-22T20:24:00,normal
catalog_enable_view_analytics,1,low,web,APAC,213,66,0,2025-02-03T02:35:00,normal
payment_method_enable_credit_card,0,high,mobile,EU,262,87,0,2025-01-02T06:55:00,normal
catalog_enable_preorder,0,low,mobile,APAC,127,45,0,2025-02-13T14:55:00,normal
cart_bundling_plan_bundling,1,high,mobile,LATAM,369,108,0,2025-01-19T01:50:00,normal
inventory_enable_warehouse_location_management,0,low,mobile,LATAM,139,46,0,2025-01-07T13:17:00,normal
cart_operations_cart_sharing,1,high,mobile,APAC,377,104,1,2025-01-19T05:49:00,normal
catalog_enable_plan_pricing,0,high,mobile,EU,335,99,0,2025-02-15T01:46:00,normal
notification_dnd_checks_enable,1,low,web,US,181,60,0,2025-01-14T09:57:00,normal
cart_bundling_bundle_conflicts,1,medium,mobile,APAC,214,86,0,2025-01-10T11:56:00,post-release
payment_billing_enable_bill_generation,1,low,mobile,EU,162,67,0,2025-02-02T20:13:00,normal
cart_inventory_availability_alerts,0,high,mobile,EU,329,66,0,2025-02-18T02:46:00,normal
cart_operations_cart_sharing,0,low,web,US,118,60,0,2025-01-14T00:23:00,normal
customer_enable_profile_completion_tracking,1,low,web,US,193,56,0,2025-03-01T18:59:00,normal
customer_enable_auto_activation,1,high,mobile,EU,402,77,0,2025-01-14T12:40:00,post-release
cart_analytics_session_tracking,1,medium,web,EU,189,65,0,2025-02-08T17:04:00,normal
payment_billing_enable_billing_cycle_management,1,high,mobile,US,402,101,0,2025-02-04T20:22:00,normal
inventory_enable_inventory_adjustment,1,medium,mobile,EU,190,60,0,2025-02-04T04:37:00,normal
cart_notifications_price_drop_alerts,1,high,web,LATAM,293,91,0,2025-01-28T08:21:00,normal
cart_inventory_pre_order_support,0,low,web,EU,101,53,0,2025-01-07T05:05:00,normal
billing_enable_transaction_matching,0,medium,web,LATAM,110,45,0,2025-02-05T14:27:00,normal
auth_enable_audit_logging,1,medium,mobile,US,220,80,0,2025-01-11T19:01:00,normal
cart_notifications_promotional_notifications,1,medium,mobile,LATAM,168,83,0,2025-01-26T03:49:00,normal
customer_enable_payment_method_management,1,medium,web,EU,211,88,0,2025-01-12T18:54:00,normal
cart_checkout_one_step_checkout,0,medium,web,APAC,113,61,0,2025-02-14T02:35:00,normal
customer_enable_address_management,0,high,web,APAC,269,81,0,2025-01-24T15:13:00,normal
order_products_enable_bundle_products,0,medium,web,APAC,150,51,0,2025-02-20T00:32:00,normal
provisioning_enable_service_suspension,1,low,mobile,US,175,70,0,2025-01-04T23:51:00,normal
customer_enable_data_export,1,medium,mobile,US,162,73,0,2025-02-24T10:34:00,post-release
catalog_enable_plan_recommendations,0,low,mobile,LATAM,156,53,0,2025-02-08T01:22:00,normal
customer_enable_email_verification,0,high,web,APAC,246,96,1,2025-03-01T20:07:00,normal
payment_refund_enable_refund_automation,1,low,web,LATAM,163,78,0,2025-02-16T13:21:00,normal
customer_enable_payment_method_management,1,low,mobile,EU,150,69,0,2025-01-01T01:42:00,normal
cart_bundling_bundle_pricing,1,medium,mobile,APAC,178,80,0,2025-01-22T19:49:00,normal
notification_idempotency_enable,0,low,web,EU,149,57,0,2025-02-28T23:47:00,normal
billing_enable_reconciliation_automation,1,high,web,APAC,391,112,0,2025-01-22T14:22:00,normal
cart_checkout_billing_address_validation,0,low,web,US,160,42,0,2025-02-22T10:04:00,post-release
provisioning_enable_roaming_config,1,medium,web,LATAM,194,78,0,2025-02-20T22:33:00,normal
inventory_enable_valuation_methods,1,medium,web,APAC,202,73,0,2025-02-17T21:06:00,normal
customer_enable_cookie_preferences,1,medium,web,LATAM,142,69,0,2025-02-27T01:19:00,normal
order_inventory_enable_reserve_items,1,low,web,EU,213,59,0,2025-01-12T00:54:00,normal
cart_bundling_service_bundles,1,low,web,LATAM,177,60,0,2025-01-09T01:19:00,normal
catalog_enable_regional_pricing,1,low,mobile,LATAM,171,71,0,2025-01-25T22:05:00,normal
billing_enable_penalty_assessment,1,high,mobile,US,324,101,0,2025-02-04T05:20:00,normal
inventory_enable_warehouse_assignment,1,low,mobile,APAC,147,61,0,2025-01-13T03:51:00,normal
order_pricing_enable_tax_calculation,0,low,web,US,144,55,0,2025-02-28T00:30:00,normal
catalog_enable_product_lifecycle,1,low,web,LATAM,210,63,0,2025-01-03T11:44:00,post-release
cart_pricing_region_based_pricing,1,medium,web,US,192,78,0,2025-02-05T05:23:00,normal
inventory_enable_inventory_analytics,0,medium,mobile,LATAM,135,43,0,2025-01-02T11:22:00,post-release
order_provisioning_enable_device_shipping,0,high,web,EU,275,93,0,2025-02-10T15:12:00,normal
customer_enable_data_retention_policy,1,low,web,APAC,167,71,0,2025-01-18T23:44:00,normal
cart_product_management_product_filtering,1,low,web,LATAM,191,75,0,2025-01-20T04:18:00,normal
provisioning_enable_priority_levels,1,low,mobile,LATAM,176,57,0,2025-02-19T09:52:00,normal
billing_enable_transaction_matching,1,low,web,LATAM,171,75,0,2025-01-06T03:23:00,normal
billing_enable_multi_currency,1,medium,web,EU,138,79,0,2025-01-23T09:57:00,normal
cart_product_management_wishlist,0,low,mobile,US,105,53,0,2025-01-20T13:06:00,normal
catalog_enable_plan_bundling,1,low,mobile,US,216,68,0,2025-01-26T13:31:00,normal
order_compliance_enable_compliance_reporting,1,medium,mobile,APAC,230,67,0,2025-02-14T20:50:00,normal
cart_financing_device_financing,0,high,web,EU,253,68,0,2025-02-02T11:17:00,post-release
provisioning_enable_plan_change,1,high,mobile,LATAM,343,120,1,2025-02-01T19:08:00,normal
provisioning_enable_msisdn_allocation,0,low,mobile,US,100,59,0,2025-02-23T05:35:00,normal
order_advanced_enable_ml_demand_forecasting,1,low,web,APAC,196,72,0,2025-02-09T07:41:00,normal
provisioning_enable_orchestration,1,high,mobile,US,389,104,0,2025-02-18T23:38:00,normal
auth_enable_user_deactivation,0,medium,web,APAC,131,54,0,2025-01-13T16:51:00,normal
cart_operations_saved_for_later,1,high,web,EU,353,105,1,2025-02-04T12:05:00,post-release
catalog_enable_category_recommendations,1,low,mobile,US,163,74,0,2025-01-13T21:56:00,normal
provisioning_enable_imei_assignment,1,medium,mobile,US,194,78,1,2025-03-01T08:20:00,normal
provisioning_enable_workflow_automation,0,high,web,LATAM,305,96,0,2025-01-29T02:43:00,normal
cart_product_management_service_products,0,medium,mobile,LATAM,160,52,0,2025-01-11T03:54:00,normal
provisioning_enable_priority_levels,0,high,mobile,EU,258,66,1,2025-01-28T10:35:00,post-release
cart_inventory_reserve_items,0,medium,mobile,APAC,153,62,0,2025-01-03T13:44:00,normal
customer_enable_data_deletion,0,high,mobile,APAC,339,87,0,2025-01-01T08:21:00,normal
payment_method_enable_credit_card,1,low,web,APAC,203,85,0,2025-01-01T01:28:00,normal
inventory_enable_equipment_depreciation,1,low,mobile,APAC,189,64,0,2025-01-23T02:26:00,normal
billing_enable_invoice_aging_analysis,1,high,web,LATAM,359,104,0,2025-01-20T22:51:00,normal
catalog_enable_pricing_rules,0,low,web,EU,134,45,0,2025-01-22T23:41:00,normal
payment_dispute_enable_chargeback_handling,1,high,mobile,EU,424,92,1,2025-01-08T04:12:00,normal
billing_enable_invoice_generation,1,high,mobile,US,379,102,0,2025-01-13T06:14:00,normal
payment_notification_enable_invoice_notification,0,low,web,APAC,103,40,0,2025-01-20T07:14:00,normal
catalog_enable_fulfillment_options,1,low,web,LATAM,187,83,0,2025-02-27T04:31:00,normal
cart_bundling_bundle_pricing,1,medium,web,EU,193,70,0,2025-02-10T14:25:00,normal
provisioning_enable_provisioning_reports,1,low,mobile,US,236,78,0,2025-01-26T00:28:00,normal
cart_pricing_segment_based_pricing,1,medium,mobile,US,191,70,0,2025-03-01T22:12:00,normal
cart_pricing_bundle_discounts,0,medium,web,LATAM,118,55,0,2025-02-14T13:23:00,normal
order_compliance_enable_order_retention,0,low,mobile,APAC,119,65,0,2025-01-08T13:47:00,normal
billing_enable_write_off_tracking,0,medium,mobile,APAC,122,56,0,2025-02-05T23:24:00,normal
cart_operations_bulk_order,1,low,mobile,US,195,72,0,2025-01-18T06:09:00,normal
customer_enable_contract_management,1,medium,mobile,APAC,172,76,0,2025-01-19T05:57:00,normal
cart_fees_shipping_fees,1,medium,mobile,LATAM,199,53,0,2025-01-01T13:21:00,normal
inventory_enable_supplier_management,1,low,mobile,US,214,76,0,2025-02-14T17:47:00,normal
catalog_enable_product_lifecycle,1,medium,web,APAC,166,76,0,2025-01-24T13:40:00,normal
catalog_enable_allocation_rules,1,high,mobile,APAC,412,104,0,2025-01-02T22:52:00,normal
order_fulfillment_enable_delivery_tracking,1,low,mobile,US,155,57,0,2025-01-20T20:47:00,normal
catalog_enable_stock_levels,1,medium,web,EU,191,66,0,2025-01-27T11:59:00,post-release
cart_operations_persistent_cart,0,low,mobile,LATAM,131,49,0,2025-01-26T18:46:00,normal
payment_notification_enable_payment_confirmation,1,high,mobile,EU,354,110,0,2025-01-06T13:20:00,normal
payment_recurring_enable_recurring_charges,1,high,web,US,371,113,0,2025-01-10T22:54:00,normal
customer_enable_dormant_account_management,0,medium,mobile,US,107,51,0,2025-02-16T13:39:00,normal
customer_enable_addon_management,0,medium,mobile,LATAM,121,41,1,2025-01-16T12:45:00,post-release
cart_pricing_promotional_pricing,0,medium,web,EU,120,43,0,2025-02-09T14:52:00,normal
cart_product_management_product_sorting,1,medium,web,LATAM,216,65,0,2025-01-05T12:46:00,post-release
payment_recurring_enable_auto_renew,1,high,mobile,APAC,354,86,0,2025-02-10T19:49:00,normal
catalog_enable_predictive_inventory,1,low,mobile,EU,157,72,0,2025-02-03T17:46:00,normal
payment_currency_enable_multi_currency,0,medium,web,US,113,54,0,2025-02-23T09:01:00,normal
billing_enable_reversal_processing,0,high,mobile,LATAM,245,86,0,2025-01-15T18:59:00,normal
catalog_enable_bulk_upload,1,low,web,LATAM,182,68,0,2025-01-29T20:26:00,normal
customer_enable_plan_change,1,low,web,US,179,81,0,2025-01-31T02:24:00,normal
cart_bundling_bundle_conflicts,0,low,mobile,EU,150,61,0,2025-02-28T21:32:00,normal
order_fulfillment_enable_order_allocation,1,low,web,APAC,167,67,0,2025-02-28T06:52:00,normal
cart_analytics_session_tracking,1,medium,mobile,EU,167,54,0,2025-02-07T15:56:00,normal
payment_method_enable_bank_transfer,1,medium,web,EU,172,81,1,2025-01-26T05:27:00,normal
catalog_enable_ml_recommendations,1,medium,web,LATAM,196,69,0,2025-01-14T04:45:00,normal
order_advanced_enable_ml_demand_forecasting,0,low,web,LATAM,100,52,0,2025-01-06T17:46:00,normal
payment_reconciliation_enable_transaction_matching,1,medium,mobile,US,216,78,0,2025-02-04T21:54:00,normal
customer_enable_document_upload,0,high,web,APAC,316,89,0,2025-01-06T19:26:00,normal
catalog_enable_product_deletion,1,low,mobile,EU,181,67,0,2025-01-27T20:12:00,normal
payment_compliance_enable_transaction_monitoring,1,high,mobile,EU,308,120,0,2025-02-17T07:07:00,normal
order_advanced_enable_predictive_inventory,1,medium,mobile,LATAM,204,76,0,2025-01-17T23:24:00,normal
notification_retry_enable,1,low,mobile,EU,188,64,0,2025-02-17T08:31:00,normal
customer_enable_data_deletion,1,low,mobile,APAC,201,84,0,2025-02-17T02:03:00,normal
customer_enable_sanctions_screening,1,low,mobile,APAC,159,74,0,2025-01-04T08:46:00,normal
cart_notifications_promotional_notifications,1,low,mobile,US,217,75,0,2025-02-12T12:52:00,post-release
customer_enable_communication_channel_preference,1,low,mobile,LATAM,174,67,0,2025-02-03T20:42:00,normal
provisioning_enable_workflow_automation,1,low,web,EU,207,63,0,2025-02-08T23:27:00,normal
billing_enable_payment_reconciliation,0,medium,web,APAC,148,45,0,2025-02-04T19:11:00,normal
cart_financing_lease_options,1,high,web,US,367,102,0,2025-02-28T05:34:00,normal
catalog_enable_category_hierarchy,1,medium,web,LATAM,159,78,0,2025-02-21T00:07:00,normal
cart_compatibility_feature_compatibility,1,medium,mobile,LATAM,178,66,0,2025-02-28T02:20:00,normal
payment_notification_enable_refund_notification,1,medium,web,APAC,182,59,0,2025-01-12T20:21:00,normal
customer_enable_registration,1,low,web,APAC,185,72,0,2025-01-19T11:32:00,post-release
cart_pricing_segment_based_pricing,1,low,web,EU,184,64,1,2025-02-22T06:41:00,normal
provisioning_enable_roaming_config,1,high,web,LATAM,312,77,0,2025-02-10T16:56:00,normal
customer_enable_contract_management,1,medium,web,APAC,206,67,0,2025-02-04T19:57:00,normal
catalog_enable_review_moderation,1,medium,web,US,226,69,0,2025-02-05T21:17:00,normal
billing_enable_manual_reconciliation,1,medium,mobile,US,189,63,0,2025-01-19T18:21:00,normal
billing_enable_penalty_assessment,1,medium,web,LATAM,199,77,0,2025-02-19T06:53:00,normal
cart_fees_shipping_fees,0,high,mobile,LATAM,268,95,0,2025-01-16T04:00:00,normal
customer_enable_billing_address,0,medium,web,LATAM,114,59,0,2025-01-01T03:59:00,normal
cart_bundling_bundle_pricing,1,low,web,APAC,179,78,0,2025-02-20T09:55:00,normal
catalog_enable_category_recommendations,0,low,web,LATAM,116,56,0,2025-01-08T08:18:00,normal
provisioning_enable_supplementary_services,1,medium,mobile,US,145,83,0,2025-02-08T19:40:00,normal
order_notifications_enable_order_updates,1,medium,web,APAC,162,55,0,2025-02-12T19:55:00,normal
order_products_enable_addon_products,0,high,mobile,EU,343,79,1,2025-02-21T14:25:00,normal
provisioning_enable_authentication,1,high,mobile,APAC,309,104,0,2025-01-17T14:08:00,normal
customer_enable_cookie_preferences,1,low,mobile,US,199,75,0,2025-01-05T03:07:00,normal
inventory_enable_order_fulfillment,0,low,web,US,113,61,0,2025-01-31T21:11:00,normal
cart_operations_persistent_cart,1,low,web,US,155,85,0,2025-01-27T11:02:00,post-release
catalog_enable_discount_rules,0,low,mobile,US,156,53,0,2025-02-10T16:59:00,normal
billing_enable_debit_memo_creation,0,low,web,EU,151,49,0,2025-01-13T05:08:00,normal
cart_checkout_payment_plan_selection,1,medium,mobile,APAC,164,84,0,2025-02-16T04:09:00,normal
provisioning_enable_performance_metrics,1,low,mobile,LATAM,225,64,0,2025-02-25T17:47:00,normal
cart_tax_calculation,0,low,web,EU,128,57,0,2025-01-26T11:21:00,post-release
cart_operations_cart_sharing,0,low,mobile,LATAM,140,46,0,2025-01-13T13:53:00,normal
billing_enable_payment_history,0,low,web,US,107,56,0,2025-02-01T08:25:00,normal
billing_enable_invoice_generation,1,high,mobile,US,390,115,0,2025-02-27T13:53:00,normal
cart_checkout_shipping_address_validation,1,medium,mobile,EU,173,75,0,2025-02-27T05:21:00,normal
provisioning_enable_slice_isolation,1,medium,web,EU,179,56,0,2025-02-24T23:32:00,normal
payment_method_enable_debit_card,0,medium,web,LATAM,148,45,0,2025-02-20T00:14:00,normal
order_compliance_enable_order_retention,0,low,web,APAC,142,59,0,2025-02-06T22:05:00,normal
customer_enable_churn_prediction,1,medium,web,US,220,62,1,2025-01-15T12:02:00,post-release
catalog_enable_device_availability,0,low,web,LATAM,108,61,0,2025-01-21T17:53:00,normal
cart_operations_cart_merge,0,high,web,US,240,81,0,2025-01-14T00:08:00,normal
cart_bundling_service_bundles,0,low,web,LATAM,155,63,0,2025-01-05T16:39:00,normal
customer_enable_cookie_preferences,1,high,web,EU,320,106,0,2025-02-06T12:16:00,post-release
cart_fees_activation_fees,1,high,mobile,APAC,288,105,0,2025-01-09T07:41:00,normal
cart_pricing_dynamic_pricing,0,high,mobile,APAC,270,90,0,2025-01-29T23:56:00,normal
cart_operations_saved_for_later,1,low,web,APAC,155,73,0,2025-02-16T13:50:00,normal
customer_enable_fraud_detection,0,low,web,APAC,153,46,0,2025-02-13T19:09:00,normal
catalog_enable_device_catalog,0,medium,mobile,EU,101,54,0,2025-02-12T00:47:00,normal
billing_enable_late_fee_calculation,1,low,mobile,US,202,62,1,2025-02-22T05:00:00,normal
auth_enable_profile_edit,1,medium,mobile,APAC,200,76,0,2025-02-07T19:03:00,normal
notification_channel_sms_enable,0,high,mobile,LATAM,292,94,0,2025-02-20T14:36:00,normal
payment_analytics_enable_payment_analytics,0,medium,web,APAC,137,65,0,2025-01-06T08:21:00,normal
customer_enable_subscription_management,1,high,web,US,350,106,0,2025-01-26T12:35:00,post-release
inventory_enable_order_packing,1,medium,mobile,LATAM,180,63,0,2025-01-13T06:40:00,normal
cart_offers_seasonal_offers,1,low,mobile,APAC,191,73,1,2025-02-14T16:44:00,normal
cart_product_management_product_sorting,1,low,mobile,US,206,80,0,2025-01-14T07:31:00,normal
provisioning_enable_overage_charges,1,medium,web,APAC,163,76,0,2025-02-23T11:23:00,post-release
billing_tax_by_region,1,high,web,APAC,304,102,0,2025-01-12T08:06:00,normal
billing_enable_discount_application,1,low,mobile,EU,184,60,0,2025-02-08T21:52:00,normal
order_fulfillment_enable_delivery_tracking,1,high,web,LATAM,301,92,0,2025-02-15T00:34:00,normal
order_advanced_enable_ml_demand_forecasting,1,medium,mobile,LATAM,222,77,0,2025-02-01T02:44:00,normal
cart_offers_bundle_offers,1,medium,mobile,LATAM,158,83,0,2025-02-21T02:41:00,normal
notification_dnd_checks_enable,1,low,web,EU,151,78,0,2025-01-30T03:23:00,normal
cart_bundling_device_plan_bundles,1,medium,web,APAC,212,60,0,2025-01-12T17:46:00,normal
provisioning_enable_vpn_config,1,low,mobile,EU,183,83,0,2025-03-01T08:01:00,normal
catalog_enable_inventory_sync,1,low,web,APAC,209,62,0,2025-01-09T12:28:00,post-release
catalog_enable_device_images,1,low,web,LATAM,225,77,0,2025-01-17T14:26:00,normal
provisioning_enable_carrier_routing,0,high,mobile,US,271,83,0,2025-01-27T07:35:00,normal
inventory_enable_order_fulfillment,0,high,mobile,US,304,86,0,2025-01-19T13:27:00,normal
cart_pricing_loyalty_discounts,1,low,web,US,167,88,0,2025-01-02T07:32:00,normal
inventory_enable_cost_tracking,0,low,mobile,LATAM,130,42,0,2025-02-11T18:04:00,normal
inventory_enable_cross_warehouse_transfer,0,medium,web,APAC,135,54,0,2025-01-14T20:04:00,normal
provisioning_enable_alerts,1,medium,mobile,EU,165,66,0,2025-01-22T06:26:00,normal
customer_enable_consent_tracking,1,low,mobile,APAC,192,72,0,2025-01-08T07:03:00,normal
billing_enable_invoice_reminders,1,low,web,LATAM,164,67,0,2025-02-20T23:21:00,normal
provisioning_enable_voice_config,1,medium,web,EU,174,55,0,2025-02-21T10:18:00,post-release
catalog_enable_fulfillment_options,1,high,web,APAC,380,92,0,2025-01-04T00:51:00,normal
catalog_enable_device_availability,0,low,mobile,LATAM,114,50,0,2025-01-29T11:52:00,post-release
inventory_enable_valuation_methods,1,low,web,APAC,205,83,0,2025-01-17T23:26:00,normal
catalog_enable_plan_customization,0,medium,web,LATAM,105,43,0,2025-03-01T02:41:00,normal
payment_compliance_enable_pci_dss_compliance,0,low,mobile,US,142,60,0,2025-02-20T07:37:00,normal
billing_enable_manual_reconciliation,1,high,mobile,EU,372,98,0,2025-02-19T21:07:00,normal
cart_operations_bulk_order,1,low,web,US,190,62,0,2025-02-21T21:10:00,normal
payment_recurring_enable_recurring_charges,1,high,web,APAC,388,92,0,2025-02-16T15:14:00,normal
provisioning_enable_apn_config,0,medium,mobile,EU,111,46,0,2025-02-17T15:55:00,normal
catalog_enable_review_ratings,1,high,mobile,APAC,296,117,0,2025-02-02T05:56:00,normal
payment_recurring_enable_subscription_billing,0,medium,mobile,US,102,58,0,2025-01-09T10:00:00,post-release
provisioning_enable_imei_assignment,0,medium,web,EU,103,52,0,2025-02-15T09:11:00,normal
cart_pricing_segment_based_pricing,1,high,mobile,LATAM,334,104,0,2025-01-17T19:02:00,normal
provisioning_enable_performance_metrics,1,low,web,LATAM,186,66,0,2025-02-10T07:18:00,normal
provisioning_enable_carrier_routing,1,low,mobile,LATAM,166,83,1,2025-02-04T06:03:00,normal
cart_offers_referral_offers,1,high,mobile,US,338,94,1,2025-02-21T03:47:00,normal
catalog_enable_plan_customization,1,medium,mobile,APAC,174,70,0,2025-01-28T09:21:00,normal
catalog_enable_volume_pricing,0,low,web,APAC,130,49,0,2025-02-08T16:33:00,normal
catalog_enable_product_deletion,1,medium,mobile,US,204,75,0,2025-01-18T01:47:00,normal
customer_enable_data_anonymization,0,medium,mobile,EU,106,55,0,2025-01-10T03:41:00,normal
customer_enable_payment_method_management,1,high,mobile,LATAM,328,114,0,2025-01-22T03:43:00,normal
inventory_enable_stock_counting,0,medium,web,EU,156,54,0,2025-02-08T00:34:00,normal
payment_billing_enable_invoice_billing,0,low,mobile,LATAM,103,47,0,2025-01-07T04:58:00,normal
customer_enable_lifetime_value_tracking,1,low,web,LATAM,213,68,0,2025-01-16T16:49:00,normal
billing_enable_currency_conversion,0,medium,mobile,US,130,46,0,2025-01-22T16:26:00,normal
auth_enable_audit_logging,0,low,mobile,EU,126,40,0,2025-01-15T03:36:00,normal
cart_financing_financing_rates,1,medium,mobile,APAC,213,77,0,2025-01-10T20:13:00,normal
payment_dispute_enable_chargeback_handling,1,high,mobile,US,386,122,0,2025-01-20T13:26:00,normal
customer_enable_bulk_operations,1,high,web,EU,397,96,0,2025-01-19T21:58:00,normal
catalog_enable_product_reviews,1,medium,web,APAC,141,73,0,2025-02-05T00:40:00,normal
cart_offers_free_shipping_offers,1,medium,web,APAC,165,84,0,2025-02-11T16:44:00,normal
catalog_enable_bundle_creation,0,medium,mobile,US,150,63,0,2025-01-23T15:22:00,normal
order_pricing_enable_tax_calculation,1,high,mobile,EU,345,107,0,2025-02-10T10:22:00,post-release
provisioning_enable_device_activation,1,medium,web,LATAM,167,57,0,2025-01-26T14:44:00,normal
catalog_enable_device_images,1,medium,mobile,EU,226,65,0,2025-02-07T13:07:00,normal
inventory_enable_valuation_methods,1,low,web,APAC,163,85,0,2025-02-27T05:49:00,normal
catalog_enable_fulfillment_options,1,high,web,LATAM,384,82,0,2025-02-03T09:45:00,normal
provisioning_enable_performance_metrics,0,high,web,US,312,80,0,2025-01-03T07:10:00,normal
customer_enable_account_hierarchy,1,medium,web,APAC,190,57,1,2025-01-14T01:39:00,normal
notification_channel_ivr_enable,0,high,mobile,US,355,75,0,2025-01-01T10:00:00,post-release
catalog_enable_device_pricing,0,low,mobile,LATAM,152,57,0,2025-01-25T17:07:00,normal
catalog_enable_inventory_sync,1,medium,mobile,EU,183,70,0,2025-02-02T13:22:00,normal
inventory_enable_end_of_life_management,1,low,mobile,EU,190,63,0,2025-02-20T05:01:00,normal
catalog_enable_product_versioning,1,low,web,EU,172,60,1,2025-01-27T08:28:00,normal
catalog_enable_predictive_inventory,1,medium,mobile,LATAM,183,69,0,2025-02-22T07:18:00,normal
customer_enable_billing_address,0,low,mobile,APAC,155,54,0,2025-01-07T20:11:00,normal
customer_enable_address_validation,1,medium,web,LATAM,180,84,0,2025-01-27T11:14:00,post-release
catalog_enable_product_deletion,1,medium,web,US,215,76,0,2025-02-18T06:09:00,normal
order_lifecycle_enable_modification,1,high,web,LATAM,269,90,0,2025-02-26T00:01:00,normal
order_pricing_enable_order_billing,0,low,web,EU,138,43,0,2025-02-13T08:51:00,normal
payment_advanced_enable_ml_fraud_detection,1,high,mobile,APAC,369,101,0,2025-01-17T08:41:00,normal
catalog_enable_ml_recommendations,1,high,web,LATAM,384,94,0,2025-01-31T03:50:00,normal
cart_pricing_dynamic_pricing,1,low,mobile,EU,175,59,0,2025-01-25T08:41:00,normal
cart_product_management_service_products,1,low,mobile,APAC,204,68,0,2025-01-19T22:47:00,normal
cart_checkout_payment_gateway_integration,1,medium,web,APAC,168,71,0,2025-01-05T04:37:00,normal
billing_enable_coupon_management,1,high,web,US,335,118,0,2025-01-29T21:40:00,normal
provisioning_enable_qos_management,0,low,web,LATAM,134,44,0,2025-02-22T23:32:00,normal
billing_enable_discount_application,1,low,web,US,165,52,0,2025-01-02T17:48:00,normal
